User_ID,Name,Age,Profile_Type,Gender,Country,Subscription_Plan,Favorite_Genre,Watch_Time_Hours_Per_Week,Device_Used,Monthly_Spend_USD,Join_Date,Last_Login,Movies_Watched_Per_Month,Bing_Watcher
2334,Eddie Wilson,45,Adult,Female,USA,Basic,Action,36,Tablet,11.28,2021-01-20,2026-04-20,44,No
2335,Eddie Garza,18,Adult,Female,UK,Basic,Sci-Fi,17,Tablet,10.17,2021-04-20,2026-04-14,11,Yes
2336,Jonathan Kramer,40,Adult,Male,France,Basic,Fantasy,18,Laptop,15.11,2023-02-11,2026-05-22,5,Yes
2337,Eddie Miller,58,Adult,Male,UK,Premium,Thriller,12,Laptop,5.08,2022-01-16,2026-03-11,8,No
2338,Timothy Tucker,14,Kids,Female,UK,Basic,Action,18,Mobile,11.59,2023-07-24,2026-06-08,48,No
2339,Kimberly Clark,61,Adult,Female,UK,Premium,Documentary,25,Laptop,11.12,2021-11-05,2026-01-08,39,Yes
2340,Eddie Kramer,20,Adult,Female,Australia,Premium,Horror,40,Smart TV,12.45,2021-07-05,2026-03-01,50,No
2341,Timothy Curtis,16,Kids,Male,Australia,Basic,Comedy,48,Laptop,14.6,2021-04-30,2026-01-12,48,Yes
2342,James Garza,37,Adult,Male,France,Standard,Cartoon,14,Tablet,11.93,2024-12-17,2026-01-14,3,Yes
2343,Jo Wilson,39,Adult,Female,USA,Basic,Action,49,Laptop,11.38,2022-10-20,2026-01-18,31,Yes
2344,Erik Mendoza,61,Adult,Female,USA,Standard,Comedy,28,Mobile,11.41,2023-01-30,2026-01-02,12,Yes
2345,Jonathan Mendoza,67,Adult,Male,Australia,Standard,Cartoon,34,Smart TV,5.42,2022-07-25,2026-03-27,29,Yes
2346,Courtney Garza,14,Kids,Female,Australia,Standard,Romance,11,Laptop,11.81,2021-04-28,2026-01-29,8,Yes
2347,David Garza,70,Adult,Male,France,Standard,Horror,27,Mobile,11.2,2022-02-01,2026-02-21,35,Yes
2348,David Sherman,6,Kids,Male,Australia,Premium,Animation,21,Smart TV,19.64,2023-02-12,2026-06-04,46,Yes
2349,Erik Wilson,29,Adult,Female,Australia,Basic,Documentary,18,Laptop,15.08,2021-01-31,2026-04-27,36,Yes
2350,Timothy Wilson,42,Adult,Male,UK,Premium,Documentary,11,Laptop,6.9,2023-02-02,2026-03-13,22,No
2351,Timothy Mendoza,5,Kids,Female,Germany,Basic,Romance,36,Tablet,12.89,2024-10-19,2026-01-22,48,No
2352,Erik Wilson,42,Adult,Female,France,Standard,Horror,46,Laptop,6.36,2022-08-14,2026-05-09,37,No
2353,Jo Clark,62,Adult,Male,Germany,Premium,Animation,7,Smart TV,11.46,2022-02-25,2026-06-04,10,Yes
2354,Courtney Kramer,30,Adult,Male,Germany,Standard,Horror,41,Smart TV,13.14,2024-09-28,2026-05-04,45,No
2355,Eddie Mendoza,12,Kids,Female,Germany,Standard,Cartoon,15,Tablet,10.56,2021-09-13,2026-06-09,13,No
2356,James Kramer,39,Adult,Female,USA,Standard,Documentary,48,Smart TV,17.57,2022-02-04,2026-03-27,16,Yes
2357,Courtney Clark,52,Adult,Female,USA,Basic,Family,21,Laptop,9.25,2022-01-09,2026-05-08,20,Yes
2358,Jonathan Kramer,37,Adult,Female,Germany,Basic,Action,18,Laptop,6.79,2023-01-04,2026-01-01,29,No
2359,Jonathan Curtis,5,Kids,Male,Australia,Premium,Sci-Fi,15,Laptop,17.12,2024-10-04,2026-01-05,19,Yes
2360,Erik Clark,5,Kids,Female,India,Premium,Drama,30,Tablet,8.08,2021-01-24,2026-04-17,23,Yes
2361,Mark Clark,27,Adult,Male,Canada,Standard,Drama,30,Tablet,16.03,2022-06-10,2026-05-17,49,No
2362,Jonathan Wilson,35,Adult,Female,India,Basic,Action,47,Smart TV,14.69,2024-09-18,2026-03-31,10,No
2363,Erik Clark,49,Adult,Female,Australia,Basic,Drama,18,Mobile,9.28,2023-05-06,2026-02-22,22,No
2364,Eddie Tucker,40,Adult,Male,Germany,Premium,Drama,28,Smart TV,14.05,2022-03-05,2026-05-21,9,Yes
2365,Courtney Wood,64,Adult,Female,Germany,Basic,Action,30,Smart TV,7.77,2022-04-17,2026-04-07,38,Yes
2366,Mark Wood,22,Adult,Female,India,Basic,Comedy,35,Smart TV,19.9,2023-03-20,2026-04-16,21,No
2367,Jonathan Mendoza,24,Adult,Female,Germany,Standard,Family,8,Smart TV,17.03,2023-04-25,2026-05-29,14,No
2368,David Garza,56,Adult,Female,UK,Premium,Sci-Fi,14,Mobile,17.67,2021-04-09,2026-01-15,13,Yes
2369,Jo Clark,27,Adult,Female,USA,Basic,Fantasy,23,Tablet,6.85,2023-02-16,2026-05-22,20,No
2370,Courtney Miller,10,Kids,Male,USA,Standard,Romance,49,Tablet,5.81,2023-05-15,2026-01-18,21,No
2371,Kimberly Tucker,70,Adult,Male,Australia,Standard,Fantasy,7,Mobile,5.11,2023-03-01,2026-04-27,15,No
2372,Mark Kramer,26,Adult,Male,Germany,Standard,Drama,24,Smart TV,10.36,2022-12-10,2026-05-06,5,No
2373,Jonathan Wood,21,Adult,Male,Germany,Standard,Horror,39,Laptop,7.68,2022-04-08,2026-02-03,14,No
2374,Courtney Curtis,6,Kids,Female,Australia,Premium,Thriller,43,Tablet,9.88,2024-05-11,2026-03-29,4,No
2375,Jonathan Wood,65,Adult,Male,Canada,Premium,Horror,21,Smart TV,8.3,2023-12-10,2026-01-24,14,Yes
2376,Eddie Kramer,7,Kids,Male,France,Premium,Thriller,26,Laptop,15.63,2021-10-11,2026-02-05,14,No
2377,James Curtis,32,Adult,Male,Germany,Basic,Family,24,Laptop,14.01,2021-05-30,2026-05-01,22,No
2378,David Mendoza,25,Adult,Male,Australia,Basic,Documentary,39,Mobile,18.92,2022-09-26,2026-03-24,25,No
2379,Mark Tucker,36,Adult,Female,Germany,Premium,Sci-Fi,20,Tablet,5,2023-04-16,2026-05-12,7,Yes
2380,Kimberly Mendoza,68,Adult,Female,Germany,Basic,Family,45,Tablet,16.89,2023-02-12,2026-01-18,38,Yes
2381,Kimberly Garza,60,Adult,Female,France,Basic,Sci-Fi,33,Mobile,5.15,2024-01-06,2026-05-08,30,No
2382,Jo Kramer,31,Adult,Female,USA,Premium,Sci-Fi,33,Mobile,18.29,2022-05-30,2026-03-11,11,Yes
2383,Timothy Sherman,63,Adult,Male,Canada,Premium,Drama,21,Tablet,7.59,2023-02-18,2026-05-03,43,Yes
2384,James Wood,34,Adult,Male,France,Basic,Animation,49,Laptop,16.05,2022-07-08,2026-01-04,6,Yes
2385,Jonathan Sherman,33,Adult,Female,USA,Standard,Romance,17,Tablet,18.87,2021-06-08,2026-02-21,14,Yes
2386,Timothy Wilson,40,Adult,Female,India,Basic,Animation,39,Mobile,17.71,2021-11-06,2026-01-07,47,No
2387,Jo Kramer,42,Adult,Female,Canada,Basic,Romance,37,Laptop,16.86,2024-05-18,2026-01-04,5,No
2388,Timothy Tucker,62,Adult,Male,UK,Basic,Fantasy,21,Smart TV,13.41,2023-05-17,2026-01-21,32,No
2389,Jonathan Miller,50,Adult,Female,Canada,Basic,Sci-Fi,6,Smart TV,6.65,2025-01-04,2026-04-07,23,Yes
2390,Kimberly Garza,69,Adult,Female,Canada,Standard,Family,5,Mobile,18.35,2021-05-02,2026-01-14,3,No
2391,Eddie Clark,65,Adult,Male,Canada,Standard,Thriller,5,Smart TV,19.44,2022-02-11,2026-04-03,21,No
2392,Courtney Garza,50,Adult,Female,Australia,Premium,Cartoon,5,Smart TV,16.4,2025-01-06,2026-01-05,30,Yes
2393,Erik Kramer,34,Adult,Male,USA,Basic,Family,30,Smart TV,8.33,2023-06-02,2026-05-23,42,No
2394,James Clark,60,Adult,Male,India,Premium,Action,32,Mobile,11.75,2024-06-23,2026-01-13,18,Yes
2395,Courtney Wilson,60,Adult,Female,Germany,Standard,Sci-Fi,20,Laptop,13.59,2021-11-01,2026-03-16,33,No
2396,Eddie Sherman,23,Adult,Female,Australia,Basic,Documentary,7,Laptop,11.87,2023-12-16,2026-02-24,29,Yes
2397,James Wood,13,Kids,Male,USA,Premium,Sci-Fi,9,Tablet,19.82,2021-08-12,2026-05-05,26,No
2398,James Kramer,51,Adult,Male,Canada,Standard,Family,50,Tablet,18.65,2022-11-19,2026-02-26,35,No
2399,Mark Sherman,65,Adult,Male,India,Premium,Cartoon,48,Laptop,5.77,2021-10-13,2026-01-07,22,No
2400,Mark Garza,21,Adult,Female,UK,Premium,Thriller,13,Mobile,15.86,2023-08-05,2026-01-03,36,Yes
2401,Eddie Wilson,64,Adult,Female,India,Basic,Documentary,15,Smart TV,10.88,2022-08-28,2026-01-01,43,Yes
2402,David Kramer,28,Adult,Male,UK,Standard,Action,44,Smart TV,16.19,2023-01-14,2026-05-28,50,Yes
2403,Kimberly Wilson,56,Adult,Female,Germany,Premium,Action,13,Mobile,10.88,2021-05-16,2026-06-10,29,Yes
2404,David Clark,61,Adult,Male,Germany,Standard,Horror,31,Mobile,11.99,2022-01-24,2026-04-06,10,No
2405,Timothy Wilson,35,Adult,Female,Australia,Premium,Documentary,45,Tablet,8.94,2021-03-19,2026-05-15,32,Yes
2406,Jo Curtis,48,Adult,Female,India,Standard,Documentary,21,Tablet,6.68,2022-12-04,2026-03-27,2,Yes
2407,Mark Mendoza,33,Adult,Female,France,Standard,Fantasy,36,Laptop,19.19,2023-08-08,2026-02-08,9,No
2408,Eddie Garza,58,Adult,Male,USA,Basic,Horror,36,Tablet,11.44,2024-09-25,2026-05-05,18,No
2409,David Miller,24,Adult,Female,Germany,Premium,Animation,23,Smart TV,16.69,2021-08-19,2026-02-25,23,Yes
2410,Eddie Wilson,68,Adult,Male,India,Premium,Thriller,43,Laptop,6.13,2023-04-07,2026-02-28,48,No
2411,Jonathan Clark,40,Adult,Male,Germany,Standard,Animation,38,Tablet,17.01,2021-10-03,2026-05-10,8,Yes
2412,Mark Wilson,51,Adult,Female,India,Basic,Fantasy,42,Laptop,16.54,2021-03-29,2026-03-12,6,No
2413,Jonathan Wilson,60,Adult,Male,India,Premium,Horror,31,Laptop,6.88,2022-08-13,2026-05-08,2,Yes
2414,Erik Wood,30,Adult,Female,Canada,Standard,Animation,22,Smart TV,13.82,2024-02-09,2026-03-11,19,Yes
2415,Kimberly Sherman,26,Adult,Female,Germany,Basic,Thriller,27,Mobile,7.85,2022-01-01,2026-05-29,30,No
2416,Timothy Wood,46,Adult,Male,Australia,Basic,Horror,6,Smart TV,5.82,2023-07-19,2026-04-22,42,Yes
2417,Mark Kramer,15,Kids,Female,Australia,Premium,Comedy,15,Mobile,18.87,2021-11-21,2026-06-04,42,No
2418,Kimberly Miller,28,Adult,Female,France,Premium,Fantasy,27,Mobile,12.11,2023-01-10,2026-02-21,15,No
2419,Erik Tucker,52,Adult,Male,Canada,Premium,Romance,24,Smart TV,17.52,2022-09-07,2026-01-31,6,Yes
2420,Kimberly Mendoza,52,Adult,Male,France,Basic,Animation,48,Smart TV,10.26,2024-06-22,2026-04-11,13,No
2421,Eddie Clark,62,Adult,Female,France,Standard,Drama,33,Smart TV,14.01,2021-10-17,2026-03-03,10,No
2422,Kimberly Miller,10,Kids,Female,UK,Basic,Action,14,Smart TV,12.39,2022-09-19,2026-02-16,43,No
2423,Courtney Kramer,25,Adult,Male,Canada,Premium,Animation,49,Laptop,12.77,2023-06-27,2026-05-12,42,Yes
2424,Mark Tucker,13,Kids,Female,France,Standard,Horror,26,Tablet,16.41,2022-08-26,2026-05-12,40,No
2425,Jo Clark,26,Adult,Male,USA,Premium,Documentary,20,Smart TV,5.01,2023-06-18,2026-05-14,1,No
2426,David Kramer,23,Adult,Female,UK,Standard,Comedy,29,Smart TV,16.67,2021-10-28,2026-06-07,48,Yes
2427,Timothy Mendoza,38,Adult,Female,France,Standard,Sci-Fi,48,Tablet,10.82,2021-10-20,2026-05-08,31,No
2428,Kimberly Mendoza,31,Adult,Female,Canada,Basic,Action,49,Laptop,13.12,2022-08-21,2026-01-24,4,No
2429,Jonathan Kramer,46,Adult,Male,India,Basic,Cartoon,14,Laptop,9.24,2023-05-13,2026-06-02,40,No
2430,David Clark,16,Kids,Male,Australia,Standard,Romance,33,Mobile,19.55,2022-02-15,2026-03-21,25,Yes
2431,David Curtis,53,Adult,Female,France,Premium,Drama,5,Laptop,14,2024-04-27,2026-04-16,24,Yes
2432,James Kramer,10,Kids,Female,Australia,Premium,Thriller,22,Mobile,13.63,2023-03-27,2026-05-18,14,No
2433,James Clark,58,Adult,Male,UK,Premium,Comedy,25,Mobile,5.55,2025-02-06,2026-04-20,19,No
2434,David Clark,42,Adult,Male,India,Premium,Horror,41,Tablet,16.08,2024-01-03,2026-01-23,8,Yes
2435,Kimberly Miller,32,Adult,Female,Australia,Premium,Documentary,33,Laptop,17.09,2024-05-20,2026-02-05,12,Yes
2436,David Wood,11,Kids,Male,USA,Standard,Fantasy,14,Mobile,19.17,2022-09-30,2026-04-24,17,Yes
2437,Kimberly Sherman,20,Adult,Male,UK,Basic,Cartoon,15,Smart TV,14.84,2021-12-24,2026-04-02,28,No
2438,James Kramer,50,Adult,Male,USA,Standard,Animation,14,Smart TV,19.25,2023-09-30,2026-01-12,1,Yes
2439,Mark Miller,35,Adult,Female,Canada,Premium,Drama,30,Laptop,17.19,2021-06-22,2026-06-04,47,No
2440,Eddie Miller,19,Adult,Male,Germany,Standard,Fantasy,21,Laptop,11.39,2021-12-07,2026-02-03,43,Yes
2441,David Sherman,68,Adult,Female,UK,Basic,Sci-Fi,6,Smart TV,14.72,2022-04-05,2026-03-17,32,Yes
2442,Mark Kramer,41,Adult,Male,Australia,Basic,Romance,28,Tablet,16.08,2021-03-10,2026-04-09,29,Yes
2443,David Miller,20,Adult,Female,India,Basic,Animation,17,Smart TV,12.98,2024-03-17,2026-05-25,9,Yes
2444,James Kramer,69,Adult,Male,USA,Basic,Documentary,25,Mobile,6.19,2023-04-07,2026-01-28,14,Yes
2445,Courtney Curtis,45,Adult,Male,India,Basic,Horror,36,Tablet,14.48,2025-01-30,2026-04-28,18,Yes
2446,Courtney Tucker,57,Adult,Male,France,Standard,Horror,33,Smart TV,5.24,2022-09-14,2026-04-02,46,No
2447,Erik Sherman,26,Adult,Female,France,Premium,Romance,31,Smart TV,10,2024-02-26,2026-03-21,31,No
2448,Mark Curtis,36,Adult,Male,India,Standard,Drama,50,Smart TV,12.71,2023-11-30,2026-01-13,13,Yes
2449,Eddie Miller,51,Adult,Female,India,Premium,Action,10,Mobile,16.48,2021-08-24,2026-03-01,9,No
2450,Jonathan Miller,52,Adult,Male,India,Basic,Thriller,11,Tablet,17.88,2023-03-28,2026-01-24,3,Yes
2451,James Wood,59,Adult,Male,UK,Premium,Animation,19,Mobile,8.67,2021-07-21,2026-05-09,12,No
2452,Courtney Kramer,68,Adult,Female,Canada,Basic,Horror,46,Laptop,15.47,2021-10-01,2026-03-23,25,No
2453,Jo Mendoza,43,Adult,Female,Germany,Basic,Cartoon,33,Tablet,13.11,2024-11-04,2026-04-17,38,No
2454,Courtney Sherman,14,Kids,Female,Australia,Basic,Comedy,16,Smart TV,13.08,2022-05-15,2026-01-21,47,Yes
2455,Eddie Garza,37,Adult,Female,India,Premium,Romance,18,Smart TV,8.26,2024-09-21,2026-04-18,42,No
2456,Erik Wood,19,Adult,Male,UK,Basic,Sci-Fi,50,Tablet,8.08,2023-08-30,2026-03-28,49,Yes
2457,Jonathan Miller,20,Adult,Male,UK,Basic,Action,28,Laptop,16.86,2023-08-16,2026-03-09,9,Yes
2458,Mark Wood,35,Adult,Female,India,Basic,Family,35,Mobile,15.85,2021-09-05,2026-05-02,25,Yes
2459,Jo Wood,44,Adult,Male,Germany,Basic,Horror,32,Smart TV,10.36,2022-07-10,2026-03-08,33,No
2460,Mark Garza,15,Kids,Male,India,Premium,Action,28,Smart TV,11.96,2023-03-15,2026-01-14,37,No
2461,Courtney Sherman,29,Adult,Female,Australia,Premium,Fantasy,24,Mobile,14.9,2023-03-27,2026-03-14,14,No
2462,Kimberly Miller,56,Adult,Male,India,Standard,Sci-Fi,49,Smart TV,12.48,2024-05-08,2026-03-19,14,No
2463,David Kramer,65,Adult,Male,Germany,Basic,Sci-Fi,9,Smart TV,11.26,2022-02-08,2026-01-29,18,No
2464,Mark Kramer,21,Adult,Female,Canada,Basic,Family,28,Laptop,5.75,2021-04-05,2026-03-18,26,No
2465,Timothy Garza,30,Adult,Female,France,Premium,Drama,24,Tablet,15.91,2021-08-09,2026-05-31,21,No
2466,Timothy Curtis,62,Adult,Female,Germany,Basic,Family,28,Mobile,13.73,2022-04-21,2026-01-25,37,No
2467,Timothy Kramer,5,Kids,Male,France,Premium,Fantasy,50,Tablet,10.51,2023-02-11,2026-03-09,40,No
2468,Erik Sherman,8,Kids,Male,Australia,Premium,Family,18,Laptop,6.67,2021-01-29,2026-04-18,17,Yes
2469,Mark Tucker,31,Adult,Female,Germany,Basic,Animation,20,Mobile,14.63,2025-01-27,2026-05-10,42,No
2470,Mark Wood,12,Kids,Female,France,Premium,Romance,25,Laptop,14.95,2023-06-29,2026-05-10,38,Yes
2471,James Garza,43,Adult,Male,USA,Standard,Comedy,32,Smart TV,14.01,2024-01-21,2026-02-02,36,No
2472,Timothy Sherman,26,Adult,Female,Australia,Premium,Fantasy,20,Mobile,11.04,2023-05-29,2026-02-24,36,No
2473,Erik Curtis,58,Adult,Male,UK,Premium,Romance,14,Laptop,16.09,2024-05-27,2026-03-17,26,Yes
2474,Mark Mendoza,46,Adult,Female,USA,Premium,Sci-Fi,27,Tablet,12.77,2025-01-28,2026-01-23,27,Yes
2475,Eddie Miller,11,Kids,Male,USA,Standard,Sci-Fi,40,Mobile,14.73,2023-05-06,2026-01-11,10,No
2476,Courtney Mendoza,36,Adult,Female,USA,Standard,Horror,10,Laptop,14.08,2025-01-05,2026-02-20,47,Yes
2477,Jonathan Clark,50,Adult,Male,Australia,Basic,Horror,47,Tablet,17.07,2023-09-16,2026-01-19,2,Yes
2478,James Garza,8,Kids,Male,Germany,Standard,Romance,33,Smart TV,15.5,2021-10-26,2026-01-27,37,No
2479,Timothy Wilson,20,Adult,Female,Australia,Premium,Drama,46,Tablet,9.96,2022-07-01,2026-05-27,8,No
2480,Jo Kramer,13,Kids,Male,Germany,Basic,Comedy,35,Mobile,17.57,2024-04-23,2026-04-06,46,No
2481,James Clark,27,Adult,Male,Canada,Basic,Fantasy,34,Smart TV,8.8,2022-01-12,2026-02-26,47,No
2482,Erik Miller,9,Kids,Female,India,Premium,Family,25,Tablet,11.75,2022-02-19,2026-02-10,37,No
2483,Jonathan Garza,27,Adult,Female,France,Premium,Comedy,36,Smart TV,8.05,2021-12-25,2026-01-08,19,Yes
2484,James Sherman,26,Adult,Female,Germany,Premium,Sci-Fi,19,Smart TV,14.42,2023-02-14,2026-03-05,26,Yes
2485,Courtney Tucker,68,Adult,Male,Germany,Basic,Comedy,44,Mobile,5.16,2022-02-19,2026-02-28,29,Yes
2486,Jo Garza,19,Adult,Female,India,Premium,Drama,8,Mobile,7.81,2022-06-13,2026-01-28,36,No
2487,Kimberly Wood,26,Adult,Male,France,Basic,Cartoon,25,Smart TV,9.9,2023-11-25,2026-01-24,21,Yes
2488,Courtney Tucker,27,Adult,Male,Germany,Standard,Drama,5,Laptop,11.53,2022-09-01,2026-01-08,34,No
2489,Timothy Miller,7,Kids,Female,UK,Premium,Animation,27,Smart TV,18.95,2021-06-14,2026-04-06,33,Yes
2490,Eddie Sherman,65,Adult,Female,UK,Premium,Sci-Fi,28,Smart TV,6,2021-10-01,2026-06-09,22,Yes
2491,Courtney Garza,14,Kids,Male,India,Standard,Cartoon,39,Mobile,17.34,2021-06-10,2026-02-25,22,Yes
2492,Timothy Garza,51,Adult,Female,Australia,Premium,Fantasy,15,Smart TV,10.45,2021-04-03,2026-06-01,8,Yes
2493,Jo Wilson,19,Adult,Female,USA,Premium,Horror,6,Mobile,7.52,2024-12-19,2026-02-19,16,Yes
2494,Mark Kramer,16,Kids,Male,Canada,Standard,Family,22,Tablet,9.78,2021-07-01,2026-04-09,42,Yes
2495,James Kramer,37,Adult,Female,France,Basic,Comedy,49,Smart TV,17.6,2021-05-22,2026-01-29,40,No
2496,James Clark,6,Kids,Female,UK,Standard,Animation,15,Mobile,13.66,2022-11-05,2026-03-15,17,Yes
2497,Jo Kramer,40,Adult,Male,USA,Standard,Horror,13,Mobile,11.82,2023-08-16,2026-03-12,40,Yes
2498,Mark Wood,23,Adult,Male,UK,Standard,Fantasy,32,Tablet,18.72,2021-09-07,2026-01-29,45,Yes
2499,David Curtis,57,Adult,Female,France,Premium,Thriller,41,Mobile,15.38,2023-07-04,2026-05-12,34,No
2500,Timothy Garza,18,Adult,Female,Australia,Standard,Cartoon,11,Tablet,15.96,2024-01-29,2026-03-05,47,No
2501,David Miller,23,Adult,Male,India,Premium,Thriller,44,Mobile,7.27,2021-12-28,2026-04-19,49,Yes
2502,James Curtis,67,Adult,Male,Canada,Standard,Family,26,Mobile,13.58,2022-01-06,2026-01-08,36,Yes
2503,Erik Miller,14,Kids,Female,Canada,Premium,Drama,29,Tablet,17.86,2023-09-25,2026-06-10,10,No
2504,Jonathan Curtis,8,Kids,Male,USA,Standard,Fantasy,40,Smart TV,12.26,2024-10-30,2026-03-30,10,No
2505,Eddie Tucker,48,Adult,Female,Germany,Basic,Romance,14,Mobile,8.94,2021-12-04,2026-01-05,35,Yes
2506,Erik Kramer,31,Adult,Female,France,Premium,Horror,48,Laptop,15.09,2022-05-31,2026-02-08,30,No
2507,David Miller,61,Adult,Male,UK,Standard,Drama,18,Laptop,8.21,2025-01-26,2026-04-11,46,Yes
2508,Mark Mendoza,14,Kids,Female,France,Basic,Drama,15,Tablet,12.91,2021-11-17,2026-04-20,26,No
2509,Erik Tucker,27,Adult,Female,USA,Basic,Thriller,50,Mobile,10.94,2023-09-18,2026-04-08,47,Yes
2510,Mark Miller,62,Adult,Female,France,Premium,Horror,16,Tablet,19.79,2024-12-04,2026-02-18,24,No
2511,James Curtis,7,Kids,Male,UK,Standard,Animation,47,Smart TV,15.02,2023-07-04,2026-04-08,35,No
2512,Eddie Sherman,70,Adult,Male,Australia,Standard,Animation,21,Tablet,10.07,2023-08-14,2026-04-09,20,Yes
2513,Timothy Garza,15,Kids,Female,Canada,Standard,Animation,37,Mobile,9.39,2025-01-05,2026-01-02,4,No
2514,David Kramer,28,Adult,Female,India,Standard,Sci-Fi,42,Smart TV,12.96,2023-09-23,2026-05-06,5,No
2515,David Clark,45,Adult,Female,UK,Basic,Fantasy,27,Mobile,7.5,2021-11-18,2026-05-21,22,Yes
2516,Mark Clark,6,Kids,Female,Germany,Premium,Documentary,16,Smart TV,8.46,2022-04-09,2026-04-15,19,Yes
2517,Courtney Clark,29,Adult,Female,Germany,Basic,Comedy,27,Tablet,19.7,2021-04-25,2026-04-13,47,No
2518,Timothy Curtis,24,Adult,Male,UK,Basic,Comedy,16,Tablet,13.59,2021-10-09,2026-03-14,5,Yes
2519,Jo Mendoza,37,Adult,Female,Australia,Premium,Documentary,25,Tablet,17.49,2022-10-23,2026-01-20,16,Yes
2520,David Mendoza,33,Adult,Female,UK,Standard,Action,13,Tablet,14.66,2021-08-18,2026-05-03,28,No
2521,Courtney Kramer,61,Adult,Female,UK,Basic,Fantasy,19,Smart TV,7.09,2021-05-27,2026-02-13,28,Yes
2522,Jonathan Garza,21,Adult,Male,Australia,Premium,Cartoon,34,Smart TV,9.6,2024-04-16,2026-01-15,2,No
2523,Jonathan Tucker,46,Adult,Male,UK,Premium,Sci-Fi,15,Mobile,18.49,2024-07-21,2026-05-01,30,No
2524,Jo Wood,49,Adult,Male,UK,Premium,Sci-Fi,15,Laptop,13.69,2022-06-25,2026-04-23,10,No
2525,Courtney Miller,18,Adult,Male,Canada,Standard,Action,25,Smart TV,13.13,2022-01-14,2026-03-11,8,No
2526,Jo Mendoza,45,Adult,Female,France,Basic,Horror,29,Mobile,10.93,2023-07-08,2026-01-05,15,Yes
2527,Erik Garza,6,Kids,Female,UK,Premium,Animation,7,Mobile,12.03,2022-05-26,2026-03-02,1,Yes
2528,Kimberly Garza,68,Adult,Male,USA,Premium,Family,31,Laptop,8.6,2021-10-02,2026-02-25,23,Yes
2529,Courtney Mendoza,10,Kids,Male,India,Premium,Sci-Fi,44,Tablet,15.01,2023-04-09,2026-01-29,31,Yes
2530,Erik Mendoza,12,Kids,Male,Germany,Premium,Drama,12,Mobile,10.12,2022-08-27,2026-05-01,5,Yes
2531,Jonathan Curtis,9,Kids,Female,Germany,Premium,Animation,9,Tablet,10.31,2021-04-01,2026-06-04,4,No
2532,Kimberly Sherman,37,Adult,Male,Australia,Premium,Cartoon,31,Tablet,18.64,2024-02-10,2026-05-19,41,No
2533,James Miller,41,Adult,Female,Canada,Premium,Comedy,22,Mobile,10.04,2024-02-04,2026-01-08,30,No
2534,Timothy Miller,44,Adult,Male,France,Basic,Cartoon,20,Mobile,6,2022-08-21,2026-02-04,26,Yes
2535,David Tucker,59,Adult,Female,USA,Standard,Animation,15,Laptop,11.47,2022-03-10,2026-02-02,43,Yes
2536,Courtney Sherman,26,Adult,Male,France,Basic,Drama,39,Laptop,12.02,2022-03-15,2026-02-23,41,Yes
2537,Jo Clark,21,Adult,Male,USA,Premium,Animation,5,Laptop,9.15,2024-09-14,2026-03-18,50,No
2538,Kimberly Mendoza,12,Kids,Male,India,Basic,Animation,47,Tablet,12.68,2024-05-02,2026-04-18,7,No
2539,David Kramer,15,Kids,Male,Australia,Premium,Animation,46,Tablet,9.14,2025-01-05,2026-02-25,46,No
2540,Jo Wilson,14,Kids,Female,UK,Premium,Comedy,41,Mobile,5.35,2021-01-30,2026-05-19,22,Yes
2541,Eddie Garza,22,Adult,Male,USA,Basic,Drama,17,Mobile,19.91,2022-07-11,2026-04-19,20,No
2542,Eddie Mendoza,70,Adult,Female,Germany,Standard,Horror,7,Smart TV,15.8,2022-09-12,2026-03-31,8,No
2543,Erik Curtis,54,Adult,Male,India,Standard,Cartoon,42,Mobile,19.78,2024-07-25,2026-05-02,10,Yes
2544,Erik Sherman,21,Adult,Male,USA,Standard,Drama,33,Smart TV,11.14,2022-03-27,2026-01-12,18,Yes
2545,Kimberly Garza,50,Adult,Male,Germany,Standard,Action,14,Smart TV,6.62,2021-08-13,2026-05-22,36,No
2546,Mark Mendoza,63,Adult,Male,France,Premium,Animation,20,Mobile,14.27,2023-01-10,2026-03-03,50,No
2547,Courtney Sherman,32,Adult,Female,Canada,Basic,Cartoon,21,Smart TV,15.4,2025-02-07,2026-06-06,27,Yes
2548,Jo Miller,42,Adult,Male,Germany,Premium,Animation,47,Laptop,8.24,2021-12-28,2026-05-11,17,Yes
2549,Timothy Kramer,64,Adult,Male,France,Premium,Horror,43,Mobile,13.83,2022-07-17,2026-03-12,50,No
2550,Kimberly Sherman,57,Adult,Female,Germany,Standard,Drama,5,Tablet,10.7,2021-06-17,2026-04-19,28,No
2551,Timothy Tucker,61,Adult,Female,USA,Premium,Cartoon,19,Tablet,12.87,2021-01-12,2026-03-30,10,No
2552,Eddie Miller,38,Adult,Female,India,Premium,Action,36,Mobile,6.26,2022-07-12,2026-01-29,10,Yes
2553,Kimberly Mendoza,57,Adult,Female,Germany,Premium,Drama,28,Tablet,15.22,2022-04-29,2026-03-16,41,Yes
2554,Mark Clark,67,Adult,Male,France,Basic,Cartoon,15,Smart TV,13.09,2022-12-30,2026-05-28,7,Yes
2555,David Kramer,63,Adult,Male,France,Basic,Cartoon,21,Tablet,16.61,2024-11-18,2026-02-28,47,Yes
2556,James Clark,23,Adult,Female,USA,Basic,Animation,38,Smart TV,16.43,2024-11-30,2026-04-04,2,No
